filename	mine_name	site_location	country	gps_coordinates	caption
KansokoMine_rgb_2024-04-29.png	KansokoMine	Mutshatsha, Lualaba	DR Congo	-10.807983,25.239866	The Kansoko underground copper mine is visible in the Sentinel-2 satellite image data, situated in a landscape of mineralized hills and plateaus. The mining area shows significant land disturbance, with likely infrastructure development and extraction activities. Copper is the primary economic metal being extracted, with cobalt as a significant by-product. Environmental concerns include vegetation stress and loss around the mine, likely due to land reshaping and heavy metal exposure. The surrounding water systems are at risk of contamination from mining activities, which may lead to long-term health risks for local farming communities. Potential chemical contamination from tailings or impoundments poses a credible risk to people living in the vicinity.
KhanongOpenPit_rgb_2023-01-15.png	KhanongOpenPit	Sepon Mine, Vilabouly District, Savannakhet Province	Laos	16.96556,106.00972	The Khanong Open Pit mine in Laos is visible in the Sentinel-2 satellite image data, displaying extensive copper and gold mining activities. The mine's landscape is characterized by multiple open pits, with bare and disturbed ground indicating significant land disturbance. The image data reveals severe vegetation stress and loss around the mine, likely due to the removal of vegetation and soil to expose underlying copper and gold deposits. Environmental concerns include soil erosion, potential water pollution from tailings, and habitat fragmentation. People living in the vicinity may be at risk of water contamination and exposure to heavy metals associated with copper and gold extraction.
KamotoMine_rgb_2024-10-11.png	KamotoMine	Lualaba Province	Democratic Republic of the Congo	-10.712594,25.399944	The Kamoto copper and cobalt mine in Lualaba Province, Democratic Republic of the Congo, is visible in the Sentinel-2 satellite image data from October 11, 2024. The mine is situated in a landscape dominated by bare ground and sparse vegetation. Extensive mining activity is evident through multiple open pits, tailings, and associated infrastructure. Copper and cobalt extraction has led to significant land disturbance and vegetation stress around the mine. The image data indicate severe vegetation loss within the mining area. Environmental concerns include soil erosion, potential water pollution from tailings, and habitat fragmentation. The proximity of the mine to local communities may pose risks of water contamination and other environmental hazards to people living nearby.
KalongweDeposit_rgb_2024-06-28.png	KalongweDeposit	Mutshatsha, Lualaba	 DR Congo	-11.016389,25.226111	The Kalongwe copper-cobalt mine is visible in the Sentinel-2 satellite image data, situated in a landscape dominated by bare and disturbed ground, with some surrounding vegetation. The mining area is extensive, with a broad open pit and associated infrastructure, including waste dumps and haul roads. Copper and cobalt extraction is evident, with large-scale removal of soil and rock layers. Environmental concerns include vegetation stress around the mine, soil erosion, and potential water pollution from mining activities. The proximity of the mine to local communities may lead to water contamination risks for people living in the vicinity.
KafangMine_rgb_2024-12-01.png	KafangMine	Gejiu City, Honghe, Yunnan	China	23.259722,103.153611	The Kafang Mine in Yunnan, China, a major copper–tin operation, is visible in the Sentinel-2 satellite image data from December 1, 2024. The mine is situated in a mountainous landscape with dominant land cover being bare and disturbed ground due to mining activities. The mining footprint is substantial, with a large open pit and associated infrastructure. Image data indicates significant vegetation stress around the mine. The extraction of copper and tin has led to environmental degradation, including land disturbance and potential chemical contamination risks. Nearby communities may face health risks due to documented heavy metal contamination of soils and groundwater.
KaintaleckMine_rgb_2024-10-21.png	KaintaleckMine	Oberdorf magnesite deposit, Oberdorf, Tragöß-Sankt Katharein, Bruck-Mürzzuschlag District, Styria	Austria	47.445996,15.094639	The Kaintaleck magnesite mine in Austria's Styria region is visible in the Sentinel-2 satellite image data from October 21, 2024. The mine is situated in a mountainous landscape with dominant land cover being forest and bare ground. The mining area is characterized by extensive land disturbance, with multiple open pits and associated infrastructure. Magnesite extraction is evident, with large-scale removal of soil and rock layers, resulting in significant vegetation loss and stress around the mine.  Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. The proximity of the mine to nearby water systems may lead to contamination risks for people living in the vicinity. The image data also shows possible sedimentation or turbidity in nearby waterbodies, likely linked to mining operations. Overall, magnesite mining at Kaintaleck has led to substantial environmental degradation.
JiriOpenPitMine_rgb_2024-09-04.png	JiriOpenPitMine	Královské Poříčí, Sokolov District, Karlovy Vary Region	Czech Republic	50.212631,12.693294	The Jiří Open Pit Mine is visible in the Sentinel-2 satellite image data, surrounded by a mix of bare and vegetated land. The mine's lignite extraction is evident through a large open pit and associated infrastructure, including spoil heaps and haul roads. Significant land disturbance is observed, with extensive bare substrate and disturbed terrain around the mining site. Vegetation stress around the mine is apparent.  The mining activities at Jiří Open Pit Mine have led to substantial environmental degradation, including soil erosion and potential water pollution from tailings and disturbed land. The proximity of the mine to nearby settlements may lead to water contamination for people living in the vicinity. The extraction of lignite has resulted in considerable landscape alteration, contributing to ecological stress.
JezerniceClayPit_rgb_2024-09-21.png	JezerniceClayPit	Jezernice, Přerov District, Olomouc Region	Czech Republic	49.542588,17.613444	The Jezernice clay pit in the Czech Republic, captured on September 21, 2024, by Sentinel-2, is a former clay extraction site surrounded by a landscape typical of the Moravian Gate, a lowland corridor filled with Quaternary loess and clays. The image data shows the mining area with significant bare ground and disturbed terrain, indicating past clay extraction activities. Although the pit appears to be inactive, some land disturbance is still visible. The surrounding area is environmentally sensitive, with risks of groundwater contamination and severe flooding. The presence of bare substrate and disturbed terrain may lead to soil erosion and potential water pollution. People living in the vicinity may be at risk due to potential chemical contamination from the abandoned site.
JayantMine_rgb_2024-05-14.png	JayantMine	Singrauli, Madhya Pradesh	India	24.1656272,82.652556	The Jayant opencast coal mine in Singrauli, Madhya Pradesh, India, is visible in the Sentinel-2 satellite image data, situated in a landscape dominated by disturbed terrain and sparse vegetation. The mine's footprint is extensive, with a large open pit and associated infrastructure, including spoil heaps and haul roads. Coal extraction is evident through large-scale removal of soil and rock layers.  Significant vegetation loss and stress around the mine are apparent in the image data. The environmental concerns include soil erosion, potential water pollution from tailings, and habitat fragmentation. The proximity of the mine to nearby settlements may lead to water contamination for people living in the vicinity. Mine expansion toward Morwa township has driven a large rehabilitation and resettlement programme, potentially mitigating some environmental impacts while intensifying others.
JeffreyMine_rgb_2024-09-16.png	JeffreyMine	Val-des-Sources, Les Sources RCM, Estrie, Québec	Canada	45.769722,-71.95	The Jeffrey Mine in Val-des-Sources, Quebec, Canada, is visible in the satellite image data, set amidst a landscape dominated by vegetation and some built-up areas. The mine's footprint is significant, with a broad, deep pit and associated infrastructure. The image data indicates extensive land disturbance around the mine, with bare substrate and pit benches evident.  Chrysotile asbestos extraction at the Jeffrey Mine has led to substantial environmental degradation, including vegetation loss and potential chemical contamination risks. The surrounding landscape shows signs of stress adjacent to the mine. Risks associated with this mining operation include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. People living in the vicinity may be at risk due to potential chemical contamination and environmental degradation. The mine's legacy continues to impact the local environment.
JayantMine_rgb_2024-04-24.png	JayantMine	Singrauli, Madhya Pradesh	India	24.1656272,82.652556	The Jayant opencast coal mine in Singrauli, Madhya Pradesh, India, is visible in the Sentinel-2 satellite image data from April 24, 2024. The mine is situated in a landscape dominated by bare ground and disturbed terrain due to extensive coal extraction activities. Non-coking coal is being extracted, with significant land disturbance evident through the presence of large open pits, spoil heaps, and haul roads. Vegetation loss and stress around the mine are apparent. Environmental concerns include soil erosion, potential water pollution from mining activities and tailings, and habitat fragmentation. The proximity of the mine to nearby settlements may lead to water contamination for people living in the vicinity. The extraction of coal has resulted in considerable landscape alteration and ecological stress.
IronMonarchMainPit_rgb_2024-12-24.png	IronMonarchMainPit	Iron Knob, Pastoral Unincorporated Area, South Australia	Australia	-32.744721,137.13945	The Iron Monarch Main Pit in Iron Knob, South Australia, is visible in the Sentinel-2 satellite image data from December 24, 2024. The landscape is characterized by a mix of bare ground and sparse vegetation. The mine's footprint is extensive, with a large open pit and associated infrastructure, including waste dumps and haul roads. Hematite extraction is evident, with significant land disturbance and vegetation loss around the mining area. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. The proximity of the mine to the town of Iron Knob may lead to water contamination for people living in the vicinity. The image data indicates vegetation stress around the mine. The extraction of high-grade hematite ore has resulted in considerable landscape alteration.
InguletsMine_rgb_2024-10-05.png	InguletsMine	 Dnipropetrovsk Oblast	Ukraine	47.664935,33.215557	The Ingulets open-pit iron ore mine in Kryvyi Rih, Dnipropetrovsk Oblast, Ukraine, is visible in the Sentinel-2 satellite image data from October 5, 2024. The mine has a significant and broad footprint with extensive land disturbance, including a large open pit and associated infrastructure such as waste rock dumps and haul roads. The extraction of iron ore from ferruginous quartzite is evident, with large-scale removal of soil and rock layers. Environmental concerns include vegetation stress and loss around the mine, potential water pollution from waste rock and tailings, and habitat fragmentation. The proximity of the mine to local communities may lead to risks of water contamination and exposure to dust and other pollutants.
IronKingMine_rgb_2024-09-13.png	IronKingMine	Norseman, Dundas Shire, Western Australia	Australia	-32.243011,121.802299	The Iron King Mine in Norseman, Western Australia, is visible in the Sentinel-2 satellite image data from September 13, 2024. The mine, which extracted pyrite for sulphur production to support Australia's agricultural industry, appears as a localized area of significant land disturbance. The mining footprint is characterized by bare substrate and pit areas, with possible tailings or waste dumps nearby. Vegetation stress is evident around the mine, with sparse or absent vegetation in some areas. The extraction of pyrite has likely led to environmental degradation, including soil erosion and potential water pollution. People living in the vicinity may be at risk from potential chemical contamination associated with the mining activities. The mine's legacy environmental impacts are still visible years after its closure in 1972.
HoucaoBauxiteDeposit_rgb_2024-10-29.png	HoucaoBauxiteDeposit	Bozhou District, Zunyi, Guizhou	China	27.462599,107.038012	The Houcao bauxite deposit in Bozhou District, Zunyi, Guizhou, China, is visible in the Sentinel-2 satellite image data, set against a backdrop of a hilly landscape with dominant land cover comprising vegetation and bare ground. Bauxite extraction is evident through the presence of extensive open-cast mining with large areas of exposed soil and bare rock, indicating significant land disturbance. The mining footprint is substantial, with multiple patches of disturbed terrain around the mining sites. The bauxite mining activities have led to substantial environmental degradation, including severe vegetation loss and stress around the mine. Environmental concerns include soil erosion and potential water pollution from mining activities. The proximity of the mine to nearby areas may lead to water contamination for people living in the vicinity.
ImourarenUraniumMine_rgb_2024-04-04.png	ImourarenUraniumMine	Arlit, Agadez	Niger	18.076698,7.345089	The Imouraren uranium mine in Niger's Agadez Region is visible in the Sentinel-2 satellite image data, characterized by a broad footprint of bare and disturbed ground. The mine's extensive open-pit excavations, which began in 2012 and were suspended in 2015, are evident. Although the current state of operations is unclear, recent exploration of in-situ recovery methods for uranium extraction in 2023 raises concerns over potential impacts on local water resources. Significant land disturbance and vegetation stress around the mine are apparent. The environmental risks associated with this mining operation include potential water contamination and soil erosion, posing hazards to people living nearby. The extraction of uranium may lead to chemical contamination risks if not managed properly.
HarenaMine_rgb_2024-09-22.png	HarenaMine	Gash Barka Region	Eritrea	15.44176,37.46133	The Harena Mine in Eritrea's Gash Barka Region is an open copper and zinc operation visible in the Sentinel-2 satellite image data from September 22, 2024. The mine is situated in a region known for its agricultural heartland, which was once heavily forested before widespread deforestation. The image data shows significant land disturbance due to mining activities, with a broad footprint and bare substrate around the mining site. Vegetation stress is evident around the mine. Copper and zinc extraction are likely causing environmental degradation, including soil erosion and potential water pollution. The proximity of the mine to nearby communities may lead to water contamination risks for people living in the vicinity. Environmental hazards associated with this mining operation include increased sedimentation and potential groundwater contamination.
HorniBrizaKaolinPit_rgb_2024-04-27.png	HorniBrizaKaolinPit	Plzeň-North District, Plzeň Region	Czech Republic	49.8581,13.364761	The Horní Bříza kaolin pit in the Czech Republic is visible in the Sentinel-2 satellite image data, showcasing an extensive open-cast mining operation surrounded by a mix of woodland and disturbed terrain. Kaolin extraction is evident, with a large pit and associated infrastructure, including waste dumps and haul roads. The image data indicates significant land disturbance and vegetation loss around the mine. The mining activities have led to environmental degradation, including deforestation and potential soil erosion. People living in the vicinity may be at risk from potential chemical contamination and dust pollution related to kaolin extraction. The mine's proximity to surrounding communities underscores the need for careful management to mitigate these impacts.
HandlebarHillOpenCut_rgb_2024-12-22.png	HandlebarHillOpenCut	 Hilton District, City of Mount Isa, Queensland	Australia	-20.572222,139.473056	The Handlebar Hill Open Cut mine in Hilton District, City of Mount Isa, Queensland, Australia, is visible in the Sentinel-2 satellite image data from December 22, 2024. The mine is part of a broader industrial landscape with significant mining activity. Lead, zinc, and silver were extracted here until 2014.  The mining footprint appears substantial, with evidence of rehabilitation efforts on the waste rock facilities. Vegetation stress is evident around the mine. Environmental concerns include potential soil erosion and water pollution from residual mining activities. The proximity of the mine to Mount Isa and the surrounding water systems poses risks to people living in the vicinity, including potential chemical contamination from tailings or pit water. The rehabilitated areas may still pose environmental hazards if not properly managed.
Hambok_rgb_2024-09-22.png	Hambok	Gash Barka Region	Eritrea	15.41252,37.39713	The Hambok mine in Eritrea's Gash Barka Region, captured on September 22, 2024, by Sentinel-2, is a significant silver- and zinc-bearing site within the country's volcanic massive sulfide belt. The image data shows extensive mining activity with a broad footprint, featuring open pits and associated infrastructure. The Hambok copper-zinc deposit is part of the Bisha Mining Company. The mining activities have led to substantial land disturbance and vegetation loss around the mine. Environmental concerns include soil erosion, potential water pollution from tailings, and habitat fragmentation. The proximity of the mine to local communities may lead to water contamination risks for people living in the vicinity due to the extraction of copper and zinc.
HaileGoldMine_rgb_2024-09-09.png	HaileGoldMine	Kershaw, South Carolina	USA	34.591093,-80.535734	The Haile Gold Mine in Kershaw, South Carolina, is visible in the Sentinel-2 satellite image data, exhibiting a broad mining footprint within a largely forested landscape. The mine's operation as both an open-pit and underground mine is evident through the presence of extensive bare and disturbed ground. Gold extraction is the primary activity, with associated environmental concerns including significant vegetation loss and stress around the mining area. The image data indicates severe land disturbance and possible water pollution risks associated with gold mining. Local residents may be at risk due to potential contamination of nearby water resources.  Environmental hazards present include soil erosion, habitat fragmentation, and potential chemical contamination from tailings and wastewater discharges, which have been a subject of controversy and environmental violations at the mine.
HaileGoldMine_rgb_2024-07-31.png	HaileGoldMine	Kershaw, South Carolina	USA	34.591093,-80.535734	The Haile Gold Mine in Kershaw, South Carolina, is visible in the Sentinel-2 satellite image data, showing an open-pit and underground mine amidst a landscape dominated by mixed forests and some agricultural fields. The mining area is extensive, with significant land disturbance evident through bare substrate and pit benches. Gold extraction is the primary activity, with associated infrastructure like haul roads and possible tailings or waste dumps. Vegetation stress around the mine is apparent due to the extensive land clearing. Environmental concerns include potential water pollution from mining activities and habitat fragmentation. Local water resources are at risk due to the mine's proximity to nearby water bodies and wetlands. The extraction of gold has resulted in considerable landscape alteration, contributing to ecological stress.
GuanacoMine_rgb_2024-12-28.png	GuanacoMine	Taltal, Antofagasta Province, Antofagasta	Chile	-25.107383,-69.539262	The Guanaco gold and silver mine in Chile's Antofagasta Province is visible in the Sentinel-2 satellite image data from December 28, 2024. The mine, located in an arid region, shows a broad footprint with extensive open-pit mining and associated infrastructure. The image data highlights significant land disturbance around the mining site, with bare substrate and disturbed terrain evident. Vegetation stress is apparent around the mine due to the arid environment and mining activities. Environmental concerns include soil erosion and potential water pollution from tailings or pit water, although the lack of permanent watercourses reduces some risks. The mine's transition toward closure, projected for around 2033, may pose long-term environmental risks if not managed carefully, particularly related to heap reprocessing and waste management.
GupoDeposit_rgb_2024-08-08.png	GupoDeposit	Ad Nefas, Asmara, Central Region	Eritrea	15.38958,38.93755	The Gupo gold deposit in Eritrea's Central Region is visible in the Sentinel-2 satellite image data from August 8, 2024, situated within a landscape dominated by sparse vegetation and bare surfaces. The mining footprint is significant, with a broad open pit and associated infrastructure, including pit benches and likely waste dumps or spoil heaps. Vegetation loss and stress are evident around the mine, with image data indicating sparse or absent vegetation in areas adjacent to the mining activities. No significant urban development is apparent near the mine. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. The extraction of gold has resulted in considerable landscape alteration, contributing to ecological stress and potentially endangering local ecosystems, posing risks to people living in the vicinity.
GualcamayoMine_rgb_2024-10-26.png	GualcamayoMine	San Juan	Argentina	-29.711775,-68.630559	The Gualcamayo gold mine in San Juan, Argentina, is visible in the Sentinel-2 satellite image data from October 26, 2024. The mine's landscape is characterized by a mix of bare ground and sparse vegetation. Extensive mining activity is evident through the presence of open pits and associated infrastructure. Gold extraction is the primary activity, with historical use of open-pit and underground mining, heap leaching, and processing of ore from various areas.  Vegetation stress around the mine is apparent, likely due to land disturbance and potential chemical contamination from gold extraction. The mine's footprint is significant, with a broad area of bare substrate and disturbed terrain. Environmental concerns include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. People living in the vicinity may be at risk due to potential chemical contamination and changes in local hydrology.
GounkotoOpenPit_rgb_2024-06-09.png	GounkotoOpenPit	Loulo Mining area, Kéniéba Cercle, Kayes Region	Mali	12.877169,-11.38947	The Gounkoto open-pit gold mine is visible in the Sentinel-2 satellite image data, located in the Loulo Mining area of Mali. The mine is part of a larger gold complex and is surrounded by a landscape dominated by bare and disturbed ground, with some vegetation.  The mining footprint is significant, with a large open pit and associated infrastructure, including waste dumps and haul roads. Gold extraction is evident, with large-scale removal of soil and rock layers. The image data indicates severe vegetation stress around the mine, likely due to the extensive land disturbance caused by mining activities.  Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. The proximity of the Falémé River to the mine poses a risk of water contamination for people living downstream. The extensive footprint of the mine and associated infrastructure underscores the need for careful management to mitigate these impacts on the local environment and communities.
GlendellOpenCutMine_rgb_2024-12-29.png	GlendellOpenCutMine	Durham County, New South Wales	Australia	-32.441267,151.07332	The Glendell Open Cut Mine in Durham County, New South Wales, Australia, is visible in the Sentinel-2 satellite image data, showing a broad, disturbed landscape with dominant land cover being bare substrate and disturbed terrain. The mine's footprint is significant, with a large open pit and associated infrastructure, including waste dumps and haul roads. The mine produced thermal and semi-soft metallurgical coal before operations ceased in November 2022.  Extensive land disturbance and vegetation loss around the mine are evident. Environmental concerns include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. The proximity of the mine to nearby areas may lead to water contamination for people living in the vicinity. The proposed Glendell Pit Extension may continue coal production, maintaining the site's role in supplying thermal and metallurgical coal. Risks include further environmental degradation and potential chemical contamination of soils and groundwater associated with coal extraction.
GirilamboneCopperMine_rgb_2024-09-21.png	GirilamboneCopperMine	Girilambone, Canbelego County, New South Wales	Australia	-31.25874,146.86963	The Girilambone Copper Mine is visible in the Sentinel-2 satellite image data, set amidst a landscape dominated by bare ground and sparse vegetation. The mine's footprint is significant, with extensive open pits, including the Murrawombie open pit, and associated infrastructure. Copper extraction is evident through the presence of large-scale land disturbance.  Environmental concerns include severe vegetation stress around the mine, likely due to the removal of vegetation and soil for copper extraction. The mining activities have led to substantial land degradation and potential chemical contamination risks. People living in the vicinity may be at risk of water contamination from mining activities, as well as soil erosion and habitat fragmentation. The proximity of the mine to culturally significant sites for the Weilwan people underscores the need for careful management to mitigate these impacts.
GibsonsOpenCutMine_rgb_2024-09-05.png	GibsonsOpenCutMine	Clarke County, New South Wales	Australia	-30.748674,152.035169	The Gibsons Open Cut gold mine is visible in the Sentinel-2 satellite image data, situated in a forested landscape with significant land disturbance. The mine's footprint is extensive, with a large open pit and associated infrastructure, including spoil heaps and haul roads. Gold extraction is evident, with large-scale removal of soil and rock layers. The image data shows severe vegetation stress around the mine, with areas of bare substrate and disturbed terrain. Environmental concerns include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. The proximity of the mine to nearby settlements may lead to water contamination for people living in the vicinity.
GibraltarMine_rgb_2024-09-01.png	GibraltarMine	Williams Lake, Cariboo Mining Division, British Columbia	Canada	52.518056,-122.2875	The Gibraltar Mine in British Columbia, Canada, is visible in the Sentinel-2 satellite image data from September 1, 2024. The mine, a large copper–molybdenum operation, has a significant open-pit footprint with extensive land disturbance and bare substrate. Vegetation stress is evident around the mine due to the extraction activities. The mine's infrastructure includes large pit benches and haul roads. Environmental concerns include soil erosion, potential water pollution from tailings and pit water, and habitat fragmentation. The discharge of effluent from the tailings pond into the nearby water system poses a risk to local communities and traditional fishing sites. The environmental risks associated with this mining operation may lead to water contamination for people living in the vicinity.
GevraMine_rgb_2024-06-13.png	GevraMine	Korba District, Chhattisgarh	India	22.328726,82.557782	The Gevra coal mine in India is visible in the Sentinel-2 satellite image data, characterized by a vast open-cast operation amidst a landscape dominated by agriculture and sparse vegetation. The mine's footprint is extensive, with large areas of bare substrate and disturbed terrain, including pit benches and haul roads. The surrounding landscape shows significant vegetation stress and loss around the mine, likely due to large-scale removal of overburden to access the coal. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. The proximity of the mine to local communities may lead to water contamination and air pollution risks for people living in the vicinity.
GarzweilerOpenPitMine_rgb_2024-10-23.png	GarzweilerOpenPitMine	North Rhine-Westphalia	Germany	51.0699364,6.4581673	The Garzweiler open-cast lignite mine is visible in the Sentinel-2 satellite image data, surrounded by a patchwork of agricultural fields and fragmented woodland. The mine's footprint is extensive, with a broad, deep pit and associated infrastructure, including spoil heaps and haul roads. Lignite extraction is evident, with large-scale removal of soil and rock layers. Image data highlights significant vegetation loss around the mine, with sparse or absent vegetation in areas adjacent to the mining site. The image data also indicates that urban development is very close to the mine. The environmental hazards associated with this mining operation include soil erosion, potential water pollution from tailings or runoff from the exposed pit and spoil heaps, and habitat fragmentation. People living in nearby settlements may be at risk of water contamination.
FurteiMine_rgb_2024-09-29.png	FurteiMine	Furtei, South Sardinia Province, Sardinia	Italy	39.54242,8.96733	The Furtei Mine in Sardinia, Italy, is visible in the Sentinel-2 satellite image data from September 29, 2024. The landscape is characterized by a mix of disturbed ground and sparse vegetation. The mine, a former gold extraction site, shows a significant mining footprint with areas of bare substrate and disturbed terrain. Gold was the primary mineral extracted at Furtei through cyanide heap leaching between 1997 and 2003. Environmental concerns include vegetation stress around the mine, likely due to acid mine drainage and contamination from cyanide-bearing tailings and arsenic-rich wastes. The proximity of the mine to nearby catchments poses risks to ecosystems and agriculture on the Campidano plain due to potential water pollution from toxic metals leaching into nearby water systems.
FostervilleOpenPit_rgb_2024-12-25.png	FostervilleOpenPit	Fosterville, City of Greater Bendigo, Victoria	Australia	-36.68775,144.499199	The Fosterville Gold Mine in Australia is visible in the Sentinel-2 satellite image data, set amidst a landscape dominated by vegetation and bare ground. The mine's footprint is significant, with a localized area of land disturbance around the open pit and associated infrastructure. Gold extraction is evident, with visible signs of mining activities such as bare substrate and pit benches.  Environmental concerns include vegetation stress around the mine, likely due to the extensive land disturbance caused by gold mining. The extraction process may involve removing vegetation and soil, exposing underlying rock and minerals. Potential risks include soil erosion, water pollution from tailings or pit water, and habitat fragmentation. Nearby forests and endangered species may be impacted, posing potential consequences for local residents due to mining-induced seismic activity, environmental impacts, and noise pollution.
FooteLithiumMine_rgb_2024-12-23.png	FooteLithiumMine	Kings Mountain, North Carolina	USA	35.223294,-81.346337	The Foote Lithium Mine in Kings Mountain, North Carolina, is visible in the Sentinel-2 satellite image data, set against a landscape dominated by mixed land cover. The mine, known for extracting lithium from spodumene, displays a significant mining footprint with bare and disturbed ground, indicating extensive land disturbance. The mining area features a broad footprint with multiple pits and associated infrastructure. Environmental concerns include severe vegetation stress around the mine and potential water pollution from mining activities. The proximity of the mine to local settlements may pose health risks to nearby communities due to potential chemical contamination. The extraction of lithium has resulted in considerable landscape alteration and ecological stress.
FimistonOpenPit_rgb_2024-12-25.png	FimistonOpenPit	Kalgoorlie-Boulder Shire, Western Australia	Australia	-30.777472,121.50546	The Fimiston Open Pit, also known as the Super Pit gold mine, is visible in the Sentinel-2 satellite image data on the south-eastern edge of Kalgoorlie in Western Australia. The mine has a significant footprint, with an oblong pit approximately 3.5 kilometers long and 1.6 kilometers wide. Extensive land disturbance is evident through bare substrate and disturbed ground surrounding the mining site.  Gold extraction at the Fimiston Open Pit has led to substantial environmental degradation, including vegetation loss and stress around the mine. The image data indicates severe land disturbance and potential chemical contamination risks associated with gold extraction. Environmental concerns include dust emissions containing heavy metals and potential water contamination. The proximity of the mine to nearby settlements may lead to water contamination for people living in the vicinity, posing health risks.
FilónSurOpenPit_rgb_2024-07-27.png	FilónSurOpenPit	Tharsis Mines, Tharsis, Alosno, Huelva, Andalusia	Spain	37.58513,-7.11539	The Filón Sur open pit mine at the Tharsis Mines in Spain is visible in the Sentinel-2 satellite image data, with extensive sulphur and copper extraction activities evident. The mine's footprint is significant, with a broad, deep pit and associated infrastructure, including spoil heaps and haul roads. Vegetation stress around the mine is apparent, with bare substrate and disturbed terrain prevalent. The surrounding landscape shows signs of fragmentation and stress adjacent to the mine. Environmental concerns include soil erosion, potential water pollution from tailings, and habitat fragmentation. The proximity of the mine to nearby settlements may lead to water contamination for people living in the vicinity.
EscondidaMine_rgb_2024-10-29.png	EscondidaMine	Antofagasta	Chile	-24.268426,-69.071265	The Escondida Mine, a giant open-pit copper mine in Chile's Atacama Desert, is visible in the Sentinel-2 satellite image data. The mine, which extracts copper along with associated gold and silver, has a significant mining footprint with a broad, deep pit and associated infrastructure. Bare substrate and disturbed terrain surround the mining area, indicating extensive land disturbance. The image data shows vegetation stress around the mine, likely due to the arid environment and mining activities. Environmental concerns include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. The use of desalinated seawater for operations may mitigate some water stress issues, but brings its own concerns such as energy consumption and brine disposal, potentially impacting local ecosystems and people living nearby.
Endeavour22_rgb_2024-12-27.png	Endeavour22	Northparkes Mine Project, Goonumbla, Kennedy County, New South Wales	Australia	-32.911667,148.036667	The Endeavour22 mine, part of the Northparkes Mine Project in New South Wales, Australia, is visible in the Sentinel-2 satellite image data. The mine is situated in a landscape dominated by bare ground and sparse vegetation. The mining area has a broad footprint with multiple open pits and associated infrastructure, including waste dumps and haul roads, associated with the extraction of copper and gold. Vegetation stress is evident around the mine, as indicated by the image data. The mining activities have likely led to significant environmental degradation, including soil erosion and potential water pollution from tailings or runoff. People living in nearby communities may be at risk of water contamination and exposure to mining-related pollutants.
EmbaDerhoMine_rgb_2024-08-08.png	EmbaDerhoMine	Emba Derho, Central Region	Eritrea	15.41579,38.88897	The Emba Derho mine in Eritrea's Central Region is visible in the Sentinel-2 satellite image data from August 8, 2024, exhibiting extensive mining activity with a broad footprint. The mine, known for extracting gold, silver, copper, and zinc, has caused significant land disturbance and vegetation loss around the open pit. The image data indicates severe vegetation stress around the mine. Local communities have expressed concerns about the landscape and agricultural impacts of the mining operations. Potential environmental hazards include soil erosion, water pollution from tailings or pit water, and habitat fragmentation. The proximity of the mine to nearby communities may pose health risks due to potential chemical contamination.
ElliotsNo1OpenCut_rgb_2024-10-30.png	ElliotsNo1OpenCut	Captain's Flat, Lake George, Murray County, New South Wales	Australia	-35.589458,149.443665	The Elliots No. 1 Open Cut mine in Captain's Flat, New South Wales, Australia, is visible in the Sentinel-2 satellite image data. The mine, known for extracting zinc, lead, copper, silver, and gold, has a significant mining footprint with extensive land disturbance and bare substrate. Vegetation stress is evident around the mine. The mining activities at Elliots No. 1 Open Cut have likely led to environmental degradation, including soil erosion and potential water pollution from tailings or pit water. People living in the vicinity may be at risk of chemical contamination from the extracted materials, including heavy metals like zinc, lead, and copper.
ElliotsNo1OpenCut_rgb_2024-08-21.png	ElliotsNo1OpenCut	Captain's Flat, Lake George, Murray County, New South Wales	Australia	-35.589458,149.443665	The Elliots No. 1 Open Cut mine in Captain's Flat, New South Wales, Australia, is visible in the Sentinel-2 satellite image data. The landscape is characterized by a mix of bare ground and vegetation. The mine's footprint is significant, with a broad pit and associated infrastructure, including waste dumps and haul roads. The extracted minerals include zinc, lead, copper, silver, and gold.  Mining activities have led to substantial environmental degradation, including land disturbance and vegetation stress around the mine. The image data indicates significant bare substrate and disturbed terrain around the mining sites. Potential environmental hazards include soil erosion and water pollution from tailings or waste dumps. The proximity of the mine to nearby water bodies and potential downstream areas may lead to water contamination for people living in the vicinity.
