filename	mine_name	site_location	country	gps_coordinates	caption
KoktokayAltayMIne_rgb_2024-06-21.png	KoktokayAltayMIne	Aletai Prefecture, Xinjiang	China	47.20668,89.81641	The Koktokay Altay Mine in Aletai Prefecture, Xinjiang, China, is visible in the Sentinel-2 satellite image data from June 21, 2024. The mine, known for extracting lithium, beryllium, niobium, tantalum, and cesium from a highly evolved granitic pegmatite, exhibits significant land disturbance. The mining area shows extensive bare substrate and disturbed terrain with possible pit benches and waste dumps. Vegetation stress is evident around the mine. Environmental concerns include soil erosion and potential water pollution from mining activities related to rare-metal extraction. The surrounding landscape may be at risk of contamination and fragmentation due to the mine's operations. People living in the vicinity may face health risks associated with potential chemical contamination from the extracted materials and tailings.
KoashvaQuarry_rgb_2024-09-03.png	KoashvaQuarry	Koashva Mountain, Murmansk Oblast	Russia	67.652914,34.013024	The Koashva open pit mine in Russia's Murmansk Oblast is visible in the Sentinel-2 satellite image data, with extensive apatite extraction evident. The mine is surrounded by a landscape dominated by bare and disturbed ground, with significant vegetation loss and stress around the mining area. The image data indicates a broad mining footprint with multiple pit benches and associated infrastructure, including waste dumps and haul roads. Environmental concerns include soil erosion, potential water pollution from tailings or runoff from the apatite extraction process, and habitat fragmentation. The proximity of the mine to nearby Lake Umbozero may lead to water contamination for people living in the vicinity.
KirovogorskOpenPit_rgb_2024-08-04.png	KirovogorskOpenPit	Olenegorsk, Murmansk Oblast	Russia	68.109089,32.988798	The Kirovogorsk Open Pit iron ore mine is visible in the Sentinel-2 satellite image data, located just west of Olenegorsk on Russia's Kola Peninsula. The mine's footprint is significant, with a broad, deep pit and associated infrastructure, including spoil heaps and haul roads. Extensive land disturbance is evident, with bare soil and rock exposed due to mining activities. Iron ore extraction is the primary activity, with large-scale removal of soil and rock layers. Severe vegetation stress around the mine is apparent. Environmental concerns include soil erosion, potential water pollution from tailings or pit dewatering, and habitat fragmentation. The proximity of the mine to Olenegorsk may lead to water contamination for people living in the vicinity.
KintoreOpencut_rgb_2024-12-26.png	KintoreOpencut	Broken Hill District, Yancowinna County, New South Wales	Australia	-31.970736,141.460375	The Kintore Opencut mine is visible in the Sentinel-2 satellite image data, located in the Broken Hill District, New South Wales, Australia. The mine, known for extracting gold, has a significant footprint with a broad pit and associated infrastructure. Extensive land disturbance is evident, with bare soil and rock exposed due to mining activities. The image data shows severe vegetation stress around the mine. Environmental concerns include soil erosion, potential water pollution from tailings, and habitat fragmentation. The proximity of the mine to other operations in the Broken Hill district may lead to cumulative environmental impacts and potential risks to people living in the vicinity. The extraction of gold has resulted in considerable landscape alteration.
KingsMountainLithiumMine_rgb_2024-12-08.png	KingsMountainLithiumMine	Cleveland County, North Carolina	USA	35.22278,-81.35389	The Kings Mountain Lithium Mine in Cleveland County, North Carolina, is visible in the Sentinel-2 satellite image data, showing extensive open-pit mining activity. The mine, known for extracting lithium from one of the largest bedrock lithium deposits in the United States, has a significant footprint with bare and disturbed ground. Albemarle has started the permitting process to resume open-pit mining and expand the old gold mine. Environmental concerns include severe vegetation stress around the mine and potential water pollution from mining activities. The extraction of lithium has led to substantial land disturbance. Potential risks include soil erosion and habitat fragmentation, posing health risks to nearby communities due to potential chemical contamination.
KhouribgaPhosphateMine_rgb_2024-10-02.png	KhouribgaPhosphateMine	Khouribga	Morocco	32.7487,-6.799376	The Khouribga Phosphate Mine in Morocco, captured on October 2, 2024, by Sentinel-2, is a vast open-pit mining district surrounded by a mix of agricultural land and sparse vegetation. The mine's extensive footprint is characterized by large open pits, pit benches, and associated infrastructure such as haul roads and waste dumps. Phosphate rock extraction is evident, with significant land disturbance and bare substrate exposed due to mining activities. The surrounding landscape shows signs of vegetation stress and loss around the mine. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation. The proximity of the mine to nearby communities may lead to water contamination and exposure to toxic dust for people living in the vicinity.
KhanongOpenPit_rgb_2023-01-15.png	KhanongOpenPit	Sepon Mine, Vilabouly District, Savannakhet Province	Laos	16.96556,106.00972	The Khanong Open Pit mine in Laos is visible in the Sentinel-2 satellite image data, displaying a broad footprint with multiple open pits and associated infrastructure. The mine, known for extracting copper and gold, has caused significant land disturbance, with bare substrate and disturbed terrain around the mining sites. Vegetation stress is evident around the mine. The mining activities have led to environmental degradation, including soil erosion and potential water pollution from tailings. The proximity of the mine to nearby water systems poses a risk of contamination, potentially endangering people living in the vicinity. Environmental concerns include habitat fragmentation and potential chemical contamination risks associated with copper and gold extraction.
KamotoMine_rgb_2024-10-11.png	KamotoMine	Lualaba Province	Democratic Republic of the Congo	-10.712594,25.399944	The Kamoto copper and cobalt mine in Lualaba Province, Democratic Republic of the Congo, is visible in the Sentinel-2 satellite image data from October 11, 2024. The mine is situated in a semi-arid landscape with sparse vegetation. Extensive mining activities are evident through large areas of bare substrate and disturbed terrain around the mining sites. The image data indicates significant vegetation stress and loss surrounding the mine.

Copper and cobalt extraction at Kamoto Mine has led to substantial environmental degradation, including soil erosion and potential water pollution. The proximity of the mine to local communities may lead to water contamination risks for people living in the vicinity. The image data shows that mining activities have resulted in a broad footprint with potential long-term ecological consequences.
KalongweDeposit_rgb_2024-06-28.png	KalongweDeposit	Mutshatsha, Lualaba	 DR Congo	-11.016389,25.226111	The Kalongwe copper-cobalt mine is situated in a landscape dominated by bare and disturbed ground, with some surrounding vegetation. The mining area is extensive, featuring a large open pit with terraced benches and likely associated infrastructure such as haul roads and waste dumps. Copper and cobalt extraction is evident, with significant land disturbance and possible environmental degradation.

Vegetation stress around the mine is apparent, likely due to the removal of soil and rock layers. The extraction of copper and cobalt may involve chemicals that could contaminate nearby water systems, posing a risk to people living in the vicinity. The mine's footprint appears to be expanding, with potential consequences for the surrounding environment and local communities.
KaintaleckMine_rgb_2024-10-21.png	KaintaleckMine	Oberdorf magnesite deposit, Oberdorf, Tragöß-Sankt Katharein, Bruck-Mürzzuschlag District, Styria	Austria	47.445996,15.094639	The Kaintaleck Mine in Oberdorf, Austria, is visible in the Sentinel-2 satellite image data, situated in a mountainous landscape with dominant land cover being forest and bare ground. The mine, known for extracting magnesite, has a significant mining footprint with open pits and associated infrastructure. Vegetation stress is evident around the mine, with signs of land disturbance and potential soil erosion. The extraction of magnesite has resulted in considerable landscape alteration. Environmental concerns include habitat fragmentation and potential water pollution from mining activities. People living nearby may be at risk from potential chemical contamination and changes to local hydrology.
KafangMine_rgb_2024-12-01.png	KafangMine	Gejiu City, Honghe, Yunnan	China	23.259722,103.153611	The Kafang Mine in Yunnan, China, a major copper–tin operation, is visible in the Sentinel-2 satellite image data from December 1, 2024. The mine is situated in a mountainous landscape with significant land disturbance. The mining footprint is substantial, with a large open pit and associated infrastructure evident through bare and disturbed ground.

Vegetation stress and loss are apparent around the mine. The mining activities related to copper and tin extraction have led to significant environmental degradation, including land disturbance and potential chemical contamination risks. Heavy metal contamination of soils and groundwater poses ongoing health risks to nearby communities. The extensive footprint of the mine underscores the need for careful management to mitigate these impacts on people living in the vicinity.
JezerniceClayPit_rgb_2024-09-21.png	JezerniceClayPit	Jezernice, Přerov District, Olomouc Region	Czech Republic	49.542588,17.613444	The Jezernice clay pit in the Czech Republic, captured on September 21, 2024, by Sentinel-2, is visible as a former clay extraction site surrounded by a landscape of mixed land cover. The pit is situated within the Moravian Gate, a lowland corridor filled with Quaternary loess and clays. The mining area is characterized by bare and disturbed ground, indicating significant land disturbance due to clay extraction. Some vegetation stress around the pit is evident. No significant urban development is apparent near the mine. Environmental concerns include soil erosion and potential water pollution from the abandoned pit. The proximity of the mine to environmentally sensitive regions may pose risks to local hydrology and ecosystems, potentially affecting people living in nearby settlements due to possible water contamination and pollutant remobilization during severe flooding events.
JiriOpenPitMine_rgb_2024-09-04.png	JiriOpenPitMine	Královské Poříčí, Sokolov District, Karlovy Vary Region	Czech Republic	50.212631,12.693294	The Jiří Open Pit Mine in Královské Poříčí, Czech Republic, is visible in the Sentinel-2 satellite image data from September 4, 2024. The mine is situated in a landscape dominated by disturbed ground and bare substrate, with significant lignite extraction evident. The mining area is extensive, with a broad pit and associated infrastructure, including spoil heaps and haul roads. Brown coal extraction has led to substantial environmental degradation, including vegetation loss and potential groundwater disruption. The proximity of the mine to nearby settlements and protected spa springs raises concerns about potential water contamination and long-term water quality risks for people living in the vicinity. Future reclamation plans involve flooding the pit to form a lake by around 2040.
JeffreyMine_rgb_2024-09-16.png	JeffreyMine	Val-des-Sources, Les Sources RCM, Estrie, Québec	Canada	45.769722,-71.95	The Jeffrey Mine in Val-des-Sources, Quebec, Canada, is visible in the satellite image data, showcasing an extensive open-pit asbestos mine surrounded by a mix of vegetation and bare ground. The mine's footprint is significant, with a broad, deep pit and associated infrastructure. Chrysotile asbestos was extracted from ultramafic rocks rich in serpentinised peridotite. The image data indicates significant land disturbance and vegetation stress around the mine. Environmental concerns include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. The proximity of the mine to the town may lead to water contamination risks for residents.
JayantMine_rgb_2024-05-14.png	JayantMine	Singrauli, Madhya Pradesh	India	24.1656272,82.652556	The Jayant opencast coal mine in Singrauli, Madhya Pradesh, India, is visible in the satellite image data, situated in a landscape dominated by disturbed terrain and vegetation. The mine's footprint is significant, with a broad, deep pit and associated infrastructure, including spoil heaps and haul roads. Coal extraction is evident, with large-scale removal of soil and rock layers. Vegetation loss and stress are apparent around the mine, with the image data indicating sparse or absent vegetation in areas adjacent to the mining site. The environmental concerns include soil erosion, potential water pollution from tailings or runoff from the pit, and habitat fragmentation. The proximity of the mine to nearby settlements may lead to water contamination for people living in the vicinity.
IronMonarchMainPit_rgb_2024-12-24.png	IronMonarchMainPit	Iron Knob, Pastoral Unincorporated Area, South Australia	Australia	-32.744721,137.13945	The Iron Monarch Main Pit in Iron Knob, South Australia, is visible in the Sentinel-2 satellite image data from December 24, 2024. The mine is an open-cut hematite operation with a significant mining footprint, characterized by extensive bare and disturbed ground. The pit is surrounded by sparse vegetation, indicating stress likely due to mining activities. Hematite extraction has led to substantial land disturbance. Environmental concerns include soil erosion and potential water pollution from tailings or runoff. The proximity of the mine to the town of Iron Knob may pose risks to people living nearby due to potential chemical contamination. The image data suggests likely fragmentation and continued environmental degradation associated with ongoing mining operations.
IronKingMine_rgb_2024-09-13.png	IronKingMine	Norseman, Dundas Shire, Western Australia	Australia	-32.243011,121.802299	The Iron King Mine in Norseman, Western Australia, is visible in the Sentinel-2 satellite image data from September 13, 2024. The landscape is semi-arid, with sparse vegetation cover and a mix of bare ground and rocky outcrops. The mine's footprint is significant, with a broad area of land disturbance evident through bare substrate and exposed rock. Pyrite extraction is apparent, with large-scale removal of soil and rock layers.

The mining activities have led to substantial environmental degradation, including vegetation loss and potential soil erosion. The surrounding water systems are at risk of contamination from mining activities, potentially leading to chemical contamination risks for people living in the vicinity. The extensive footprint of the mine and associated infrastructure underscores the need for careful management to mitigate these impacts. Environmental concerns include soil erosion, water pollution from tailings, and habitat fragmentation.
ImourarenUraniumMine_rgb_2024-04-04.png	ImourarenUraniumMine	Arlit, Agadez	Niger	18.076698,7.345089	The Imouraren uranium mine is visible in the Sentinel-2 satellite image data, situated in a desert landscape with sparse vegetation. The mining area is characterized by extensive bare ground and disturbed terrain, indicating significant land disturbance due to uranium extraction. The mine's footprint is broad, with large-scale removal of soil and rock layers evident. 

Uranium mining at Imouraren has led to environmental degradation, including severe vegetation stress around the mine. There is a risk of water pollution from potential in-situ recovery methods explored in 2023, which may impact local water resources and pose health risks to nearby communities. The extraction process may contaminate surrounding water systems, underscoring the need for careful management to mitigate these impacts.
InguletsMine_rgb_2024-10-05.png	InguletsMine	 Dnipropetrovsk Oblast	Ukraine	47.664935,33.215557	The Ingulets open-pit iron ore mine in Kryvyi Rih, Dnipropetrovsk Oblast, Ukraine, is visible in the Sentinel-2 satellite image data from October 5, 2024. The mine is characterized by a large-scale open pit with extensive land disturbance and bare substrate. The mining activities involve extracting iron ore from ferruginous quartzite, producing high-grade iron ore concentrate for steelmaking.

Significant environmental degradation is observed around the mine, including vegetation stress and loss. The image data shows a broad mining footprint with pit benches and associated infrastructure. Potential environmental hazards include soil erosion, water pollution from tailings or pit water, and habitat fragmentation. People living in the vicinity may be at risk due to potential chemical contamination from mining activities and waste rock.
HoucaoBauxiteDeposit_rgb_2024-10-29.png	HoucaoBauxiteDeposit	Bozhou District, Zunyi, Guizhou	China	27.463979,107.046733	The Houcao Bauxite Deposit in Bozhou District, Zunyi, Guizhou, China, is visible in the Sentinel-2 satellite image data. The mine is characterized by a broad footprint with extensive land disturbance, featuring bare substrate and pit benches indicative of open-cast bauxite mining. Bauxite extraction is evident, with significant removal of soil and rock layers. The surrounding landscape shows signs of vegetation stress and loss around the mine. The environmental hazards associated with this mining operation include soil erosion, potential water pollution from runoff, and habitat fragmentation. People living in the vicinity may be at risk from potential chemical contamination due to bauxite extraction and associated mining activities.
HorniBrizaKaolinPit_rgb_2024-04-27.png	HorniBrizaKaolinPit	Plzeň-North District, Plzeň Region	Czech Republic	49.8581,13.364761	The Horní Bříza kaolin pit in the Czech Republic is visible in the Sentinel-2 satellite image data, showcasing an extensive open-cast mining operation surrounded by a mix of disturbed land and vegetation. Kaolin extraction is evident, with a large pit and associated infrastructure, including waste dumps. The image data indicates significant vegetation stress around the mine, with sparse or absent vegetation in areas adjacent to the pit. The mining activities have led to substantial land disturbance and potential environmental degradation, including soil erosion and possible water pollution from runoff or tailings. Nearby communities may be at risk due to dust, noise, and potential chemical contamination from the extracted kaolin and associated mining processes.
HarenaMine_rgb_2024-09-22.png	HarenaMine	Gash Barka Region	Eritrea	15.44176,37.46133	The Harena open-pit copper and zinc mine is visible in the Sentinel-2 satellite image data, situated in Eritrea's Gash-Barka region. The mine's significant footprint is evident through bare and disturbed ground, with a broad pit and associated infrastructure, including spoil heaps and haul roads. Copper and zinc extraction is apparent, with large-scale removal of soil and rock layers. 

Severe vegetation stress around the mine is noticeable. The mining activities have led to substantial environmental degradation, including land disturbance, soil erosion, and potential water pollution. The proximity of the mine to the agricultural heartland of Eritrea may lead to water contamination for people living in the vicinity. The extraction of copper and zinc has resulted in considerable landscape alteration, contributing to ecological stress.
HandlebarHillOpenCut_rgb_2024-12-22.png	HandlebarHillOpenCut	 Hilton District, City of Mount Isa, Queensland	Australia	-20.572222,139.473056	The Handlebar Hill Open Cut mine in Hilton District, City of Mount Isa, Queensland, Australia, is visible in the Sentinel-2 satellite image data from December 22, 2024. The mine, known for extracting lead, zinc, and silver, has a significant mining footprint with bare and disturbed ground. The image data shows extensive land disturbance around the mining site with possible tailings or waste rock facilities. Vegetation stress is evident around the mine. Environmental concerns include soil erosion and potential water pollution from tailings and waste rock facilities. The proximity of the mine to Mount Isa may pose risks to people living in the vicinity due to potential chemical contamination from extracted materials such as lead and zinc.
Hambok_rgb_2024-09-22.png	Hambok	Gash Barka Region	Eritrea	15.41252,37.39713	The Hambok mine in Eritrea's Gash Barka Region, captured on September 22, 2024, is a significant silver- and zinc-bearing site. The image data reveals extensive open-cast mining with large areas of bare substrate and disturbed terrain around the mining sites. The mine's footprint is broad, indicating substantial land disturbance likely associated with copper-zinc extraction. Vegetation stress is evident around the mine, suggesting potential environmental degradation. The extraction of copper and zinc may lead to soil erosion and potential water pollution, posing risks to nearby communities. The proximity of the mine to local settlements may result in water contamination and other environmental hazards.
HaileGoldMine_rgb_2024-07-31.png	HaileGoldMine	Kershaw, South Carolina	USA	34.591093,-80.535734	The Haile Gold Mine in Kershaw, South Carolina, is visible in the Sentinel-2 satellite image data, showing an open-pit and underground mine within a predominantly forested landscape. The mining area is extensive, with a significant open pit and associated infrastructure, including waste dumps and haul roads. Gold extraction is evident, with large-scale removal of soil and rock layers. Environmental concerns include vegetation stress around the mine, potential water pollution from tailings or pit water, and habitat fragmentation. The proximity of the mine to local water resources may lead to contamination risks for people living in the vicinity. The image data indicates a broad mining footprint with significant land disturbance.
GupoDeposit_rgb_2024-08-08.png	GupoDeposit	Ad Nefas, Asmara, Central Region	Eritrea	15.38958,38.93755	The Gupo gold deposit in Eritrea's Central Region is visible in the Sentinel-2 satellite image data from August 8, 2024. The mine is situated in a landscape dominated by bare and disturbed ground, with significant land disturbance evident through open-pit mining activities. The mining footprint is localized, with a discernible pit and associated infrastructure. Gold extraction is evident, with large-scale removal of soil and rock layers. Environmental concerns include severe vegetation stress around the mine, soil erosion, and potential water pollution from mining activities. The proximity of the mine to nearby settlements and agricultural areas may lead to water contamination and ecological stress for people living in the vicinity. Potential risks include habitat fragmentation and expansion fronts.
GuelbElRheinMine_rgb_2024-10-15.png	GuelbElRheinMine	Tiris Zemmour	Mauritania	22.877246,-12.324445	The Guelb El Rhein open-pit iron ore mine is visible in the satellite image data, located in Tiris Zemmour Region, northern Mauritania. The mine has a broad footprint with extensive land disturbance, including a large open pit and associated infrastructure such as haul roads. Iron ore extraction is evident, with significant removal of soil and rock layers. Vegetation stress around the mine is apparent, likely due to dust and other environmental impacts associated with mining activities. The arid region's water demand and potential chemical contamination risks pose concerns for nearby communities, making careful management crucial to mitigate these impacts.
GuanacoMine_rgb_2024-12-28.png	GuanacoMine	Taltal, Antofagasta Province, Antofagasta	Chile	-25.107383,-69.539262	The Guanaco gold and silver mine in Chile's Antofagasta Province is visible in the Sentinel-2 satellite image data from December 28, 2024. The mine is situated in an arid landscape with sparse vegetation. Multiple open pits and associated infrastructure are evident, indicating significant land disturbance due to mining activities. 

The mining footprint is extensive, with localized areas of bare substrate and pit benches. Vegetation stress around the mine is apparent. As the mine transitions toward closure, projected for around 2033, heap reprocessing and waste management remain key long-term environmental considerations. The risk of potential chemical contamination from gold and silver extraction poses a hazard to people living in the vicinity, although the arid and sparsely populated area reduces environmental and social risks.
GualcamayoMine_rgb_2024-10-26.png	GualcamayoMine	San Juan	Argentina	-29.711775,-68.630559	The Gualcamayo gold mine in San Juan Province, Argentina, is visible in the Sentinel-2 satellite image data from October 26, 2024. The mine's landscape is characterized by a mix of disturbed ground and sparse vegetation. The mining area is extensive, with significant land disturbance evident through bare substrate and pit benches associated with open-pit mining. Vegetation stress around the mine is apparent, indicating potential environmental degradation. The extraction of gold, the principal mineral at Gualcamayo, involves open-pit and underground mining, heap leaching, and processing of ore. These activities have likely led to soil erosion and potential water pollution risks. Nearby communities may be at risk due to the mine's expansion and associated environmental hazards.
GounkotoOpenPit_rgb_2024-06-09.png	GounkotoOpenPit	Loulo Mining area, Kéniéba Cercle, Kayes Region	Mali	12.877169,-11.38947	The Gounkoto open-pit gold mine in Mali's Loulo mining area is visible in the Sentinel-2 satellite image data, surrounded by a landscape dominated by vegetation and bare ground. The mine's footprint is significant, with a broad, deep pit and associated infrastructure, including spoil heaps and haul roads. Gold extraction is evident, with large-scale removal of soil and rock layers.

Vegetation stress and loss around the mine are apparent, likely due to land disturbance and potential chemical contamination from gold extraction. The proximity of the Falémé River and potential water contamination risks pose environmental concerns for people living in the vicinity. The extensive footprint of the mine and associated infrastructure underscores the need for careful management to mitigate these impacts.
GlendellOpenCutMine_rgb_2024-12-29.png	GlendellOpenCutMine	Durham County, New South Wales	Australia	-32.441267,151.07332	The Glendell Open Cut Mine in Durham County, New South Wales, Australia, is visible in the Sentinel-2 satellite image data, set against a landscape dominated by bare ground and some vegetation. The mine, which extracts thermal and semi-soft metallurgical coal, has a significant footprint with a broad pit and associated infrastructure. Although operations ceased in November 2022, the image shows extensive land disturbance and vegetation stress around the mine. The proposed Glendell Pit Extension may continue coal production, maintaining the site's role in supplying coal to domestic and international markets. Environmental concerns include soil erosion and potential water pollution from mining activities. Nearby communities may be at risk of contamination from mining-related activities.
GirilamboneCopperMine_rgb_2024-09-21.png	GirilamboneCopperMine	Girilambone, Canbelego County, New South Wales	Australia	-31.25874,146.86963	The Girilambone Copper Mine is visible in the Sentinel-2 satellite image data, set amidst a landscape dominated by bare and disturbed ground with some surrounding vegetation. The mine's footprint is significant, with the Murrawombie open pit and associated infrastructure, including waste dumps and haul roads, evident in the image data. Copper extraction is the primary activity, with large-scale removal of soil and rock layers. Environmental concerns include severe vegetation stress around the mine, potential soil erosion, and water pollution from tailings or pit water. The proximity of the mine to culturally significant sites for the Weilwan people may lead to potential consequences for the local community, including water contamination and habitat fragmentation.
GibsonsOpenCutMine_rgb_2024-09-05.png	GibsonsOpenCutMine	Clarke County, New South Wales	Australia	-30.748674,152.035169	The Gibsons Open Cut gold mine in Clarke County, New South Wales, Australia, is visible in the Sentinel-2 satellite image data from September 5, 2024. The mine is situated in a hilly landscape with sparse vegetation. Extensive gold mining activities have led to significant land disturbance, with a large open pit and associated infrastructure, including waste dumps and haul roads. Vegetation stress is evident around the mine, with bare substrate and disturbed terrain. The mining footprint is substantial, with potential risks of soil erosion and water pollution from tailings and runoff. People living nearby may be at risk from potential chemical contamination of water systems linked to the mine.
GibraltarMine_rgb_2024-09-01.png	GibraltarMine	Williams Lake, Cariboo Mining Division, British Columbia	Canada	52.518056,-122.2875	The Gibraltar Mine in British Columbia, Canada, is visible in the Sentinel-2 satellite image data from September 1, 2024. The mine is an extensive open-pit copper–molybdenum operation surrounded by forested terrain with some signs of vegetation stress and loss adjacent to the mining area. The mining footprint is significant, with a large open pit and associated infrastructure, including tailings ponds and haul roads. The image data indicates land disturbance and potential water pollution risks associated with copper and molybdenum extraction. The proximity of the mine to Indigenous communities may lead to water contamination risks for people living in the vicinity. Environmental concerns include soil erosion, water pollution from tailings, and habitat fragmentation.
GevraMine_rgb_2024-06-13.png	GevraMine	Korba District, Chhattisgarh	India	22.328726,82.557782	The Gevra coal mine in India is visible in the Sentinel-2 satellite image data, situated in a landscape dominated by agricultural fields and sparse vegetation. The mine's extensive open-cast operation is evident through large areas of bare substrate and disturbed terrain, including pit benches and haul roads. The mining footprint is significant, with a broad footprint covering approximately 19.03 square kilometres.

Thermal coal extraction has led to substantial environmental degradation, including vegetation loss and stress around the mine. Image data indicates severe vegetation stress adjacent to the mine, likely due to land disturbance and potential chemical contamination risks associated with coal extraction. The proximity of the mine to local communities may lead to water contamination and air pollution risks for people living in the vicinity. The extensive footprint of the mine and associated infrastructure underscores the need for careful management to mitigate these impacts.
GarzweilerOpenPitMine_rgb_2024-10-23.png	GarzweilerOpenPitMine	North Rhine-Westphalia	Germany	51.0699364,6.4581673	The Garzweiler open-cast lignite mine in North Rhine-Westphalia, Germany, is visible in the satellite image data, surrounded by a landscape dominated by agricultural fields and fragmented woodland. The mine's footprint is extensive, with a broad, deep pit and associated infrastructure, including spoil heaps and haul roads. The lignite extraction is evident, with large-scale removal of soil and rock layers. The image data indicates significant vegetation loss and stress around the mine due to the extraction activities. The proximity of urban areas to the mine may lead to environmental concerns such as potential water pollution and habitat fragmentation for people living in the vicinity. The Garzweiler mine's continued operation may exacerbate these risks until its scheduled closure by 2030.
FurteiMine_rgb_2024-09-29.png	FurteiMine	Furtei, South Sardinia Province, Sardinia	Italy	39.54242,8.96733	The Furtei Mine in Sardinia, Italy, is visible in the Sentinel-2 satellite image data from September 29, 2024, displaying a landscape dominated by bare and disturbed ground. The mine, a former gold extraction site where gold was produced largely from oxidized ores processed by cyanide heap leaching, shows a significant mining footprint with localized areas of land disturbance. Gold and associated minerals such as copper, arsenic, and antimony sulfides were extracted here. Environmental indicators include vegetation stress around the mine and potential signs of water pollution. The environmental hazards associated with this abandoned mine include acid mine drainage and contamination from cyanide-bearing tailings and arsenic-rich wastes, posing risks to nearby ecosystems and agriculture on the Campidano plain.
FostervilleOpenPit_rgb_2024-12-25.png	FostervilleOpenPit	Fosterville, City of Greater Bendigo, Victoria	Australia	-36.68775,144.499199	The Fosterville Gold Mine is visible in the Sentinel-2 satellite image data, located in the City of Greater Bendigo, Victoria, Australia. The mine has a significant gold extraction operation with a broad footprint, featuring open pits and associated infrastructure. Extensive land disturbance is evident through bare substrate and disturbed terrain around the mining sites.

Gold mining activities have led to substantial environmental degradation, including vegetation loss and stress around the mine. The image data indicates severe vegetation stress adjacent to the mine. Environmental concerns include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. The proximity of the mine to nearby forests may lead to water contamination and risks to people living in the vicinity due to mining-induced seismic activity and noise pollution.
FooteLithiumMine_rgb_2024-12-23.png	FooteLithiumMine	Kings Mountain, North Carolina	USA	35.223294,-81.346337	The Foote Lithium Mine in Kings Mountain, North Carolina, is visible in the Sentinel-2 satellite image data, situated in a region historically significant for lithium, gold, and mica extraction. The mine's surroundings are characterized by a mix of bare and vegetated areas. Extensive mining activity is evident through large-scale land disturbance, with significant bare substrate and pit benches visible within the mining area. Lithium extraction from spodumene is likely causing environmental degradation, including vegetation stress around the mine. The proximity of urban development to the mine poses potential risks to nearby communities, including possible water contamination from mining activities and tailings. Environmental concerns include soil erosion and habitat fragmentation.
FimistonOpenPit_rgb_2024-12-25.png	FimistonOpenPit	Kalgoorlie-Boulder Shire, Western Australia	Australia	-30.777472,121.50546	The Fimiston Open Pit, also known as the Super Pit gold mine, is visible in the Sentinel-2 satellite image data on the south-eastern edge of Kalgoorlie in Western Australia. The mine has a significant and extensive footprint, with an oblong pit approximately 3.5 kilometers long and 1.6 kilometers wide. The image data shows bare and disturbed ground due to mining activities, with likely severe vegetation stress around the mine. Gold extraction is evident, involving conventional drill-and-blast methods and ore processing that includes cyanide extraction. Environmental concerns include dust emissions containing heavy metals, potential water contamination, and noise and vibration from blasting, posing risks to people living in the vicinity, including declining property values and potential health risks.
FilónSurOpenPit_rgb_2024-07-27.png	FilónSurOpenPit	Tharsis Mines, Tharsis, Alosno, Huelva, Andalusia	Spain	37.58513,-7.11539	The Filón Sur open pit mine at Tharsis Mines in Spain is visible in the Sentinel-2 satellite image data, exhibiting a broad mining footprint dominated by bare substrate and disturbed ground. The mine, known for extracting copper and sulphur, has caused significant land disturbance and vegetation loss. The image data indicates severe vegetation stress around the mine. Environmental concerns include soil erosion, potential water pollution from tailings or pit water, and habitat fragmentation. People living in the vicinity may be at risk of water contamination. The extensive footprint of the mine and associated infrastructure underscores the need for careful management to mitigate these impacts.
EscondidaMine_rgb_2024-10-29.png	EscondidaMine	Antofagasta	Chile	-24.268426,-69.071265	The Escondida copper mine is visible in the Sentinel-2 satellite image data, situated in the hyper-arid Atacama Desert of northern Chile. The mine's extensive open-pit geometry is evident, with multiple benches and exposed light-toned rock indicating significant copper extraction. The surrounding landscape shows severe vegetation stress and loss due to mining activities. Image data indicates sparse or absent vegetation around the mine. The mining footprint is substantial, with potential chemical contamination risks associated with copper extraction. Local water systems are at risk of contamination from mining activities, which is a concern given the mine's history of water extraction issues and its location near sensitive ecosystems like the Salar de Atacama. People living in nearby communities may face health risks due to potential contamination.
FerrexpoPoltavaMine_rgb_2024-09-25.png	FerrexpoPoltavaMine	Horishni Plavni, Poltava Oblast	Ukraine	49.03199,33.666595	The Ferrexpo Poltava Mine, a large open-pit iron ore mine in Horishni Plavni, Ukraine, is visible in the Sentinel-2 satellite image data. The mine is characterized by a broad, deep pit with extensive land disturbance and surrounding infrastructure. Extraction of magnetite iron ore is evident, with significant removal of soil and rock layers. The image data indicates severe vegetation stress around the mine. Clusters of urban development are visible adjacent to the mine. Environmental concerns include soil erosion, potential water pollution from mining activities, and habitat fragmentation, posing risks to nearby communities and ecosystems.
Endeavour22_rgb_2024-12-27.png	Endeavour22	Northparkes Mine Project, Goonumbla, Kennedy County, New South Wales	Australia	-32.911667,148.036667	The Endeavour22 mine at Northparkes Mine Project in New South Wales, Australia, is visible in the satellite image data, with extensive copper and gold extraction activities evident. The mine's footprint is significant, with multiple open pits and associated infrastructure. The image data indicates vegetation stress around the mine, likely due to land disturbance and potential chemical contamination from copper and gold extraction. Environmental concerns include soil erosion, water pollution from tailings, and habitat fragmentation. The proximity of the mine to local communities may pose risks to people living in the vicinity, including potential water contamination.
